"Date_Published","UID","iso2","iso3","code3","FIPS","Province_State","Country_Region","Last_Update","Latitude","Longitude","Confirmed","Deaths","Recovered","Active","Incident_Rate","People_Tested","People_Hospitalized","Mortality_Rate","Testing_Rate","Hospitalization_Rate","Population"
"08-14-2020",84000030,"US","USA",840,"30","Montana","United States",2020-08-15 04:30:23,46.9219,-110.4544,5541,81,4011,1449,518.442557762229,199861,319,1.46182999458581,18699.9545275071,5.75708355892438,1068778
"08-14-2020",84000031,"US","USA",840,"31","Nebraska","United States",2020-08-15 04:30:23,41.1254,-98.2681,29988,361,21463,8164,1550.24172770171,314224,1880,1.20381485927704,16243.9361292964,6.26917433640123,1934408
"08-14-2020",84000032,"US","USA",840,"32","Nevada","United States",2020-08-15 04:30:23,38.3135,-117.0554,59749,1045,1423,57281,1939.80434757201,538204,NA,1.74898324658153,17473.2708343344,NA,3080156
"08-14-2020",84000033,"US","USA",840,"33","New Hampshire","United States",2020-08-15 04:30:23,43.4525,-71.5639,6964,423,6190,351,512.167659156983,181616,705,6.07409534750144,13356.9560002089,10.1234922458357,1359711
"08-14-2020",84000034,"US","USA",840,"34","New Jersey","United States",2020-08-15 04:30:23,40.2989,-74.521,190016,15903,33223,140890,2107.18302580782,2429841,22161,8.49682631275245,27356.3276624346,11.8404180291082,8882190
"08-14-2020",84000035,"US","USA",840,"35","New Mexico","United States",2020-08-15 04:30:23,34.8405,-106.2485,23160,703,9980,12477,1104.52497557025,650491,2928,3.03540587219344,31022.6060398821,12.6424870466321,2096829
"08-14-2020",84000036,"US","USA",840,"36","New York","United States",2020-08-15 04:30:23,42.1657,-74.9481,424167,32827,73997,317343,2180.40799830941,6901836,89995,7.73916877079075,35478.5224155105,21.2168792008808,19453561
"08-14-2020",84000037,"US","USA",840,"37","North Carolina","United States",2020-08-15 04:30:23,35.6301,-79.8064,142170,2313,116969,22888,1355.53834237026,1877402,NA,1.62692551171133,17900.3333688022,NA,10488084
"08-14-2020",84000038,"US","USA",840,"38","North Dakota","United States",2020-08-15 04:30:23,47.5289,-99.784,8322,121,7066,1135,1092.03713083712,176603,455,1.45397740927662,23174.3611412195,5.46743571256909,762062
"08-14-2020",580,"MP","MNP",580,"69","Northern Mariana Islands","United States",2020-08-15 04:30:23,15.0979,145.6739,50,2,29,19,90.6716959234005,12302,4,4,22308.8640649935,8,55144
"08-14-2020",84000039,"US","USA",840,"39","Ohio","United States",2020-08-15 04:30:23,40.3888,-82.7649,106557,3484,84904,18169,911.592851459907,1779409,12128,3.55115102714979,15222.8058618713,11.3817018121756,11689100
"08-14-2020",84000040,"US","USA",840,"40","Oklahoma","United States",2020-08-15 04:30:23,35.5653,-96.9289,46897,644,39282,6971,1185.17421532784,743242,3953,1.37322216772928,18783.1045514359,8.42911060408981,3956971
"08-14-2020",84000041,"US","USA",840,"41","Oregon","United States",2020-08-15 04:30:23,44.572,-122.0709,22613,385,4355,17873,536.140589135833,473107,1863,1.70256047406359,11217.0815771586,8.23862380046876,4217737
"08-14-2020",84000042,"US","USA",840,"42","Pennsylvania","United States",2020-08-15 04:30:23,40.5908,-77.2098,127732,7434,95901,24397,997.751208816068,1894396,NA,5.81999812106598,11152.0873826716,NA,12801989
"08-14-2020",630,"PR","PRI",630,"72","Puerto Rico","United States",2020-08-15 04:30:23,18.2208,-66.5901,25128,317,0,24811,856.614558902137,331100,NA,1.26154091053805,11287.2126891316,NA,3193694
"08-14-2020",84000044,"US","USA",840,"44","Rhode Island","United States",2020-08-15 04:30:23,41.6809,-71.5118,20335,1045,1953,17337,1919.55339114806,229865,2350,5.02089992623555,21698.4578439267,11.556429800836,1059361
"08-14-2020",84000045,"US","USA",840,"45","South Carolina","United States",2020-08-15 04:30:23,33.8569,-80.945,104841,2204,42730,59907,2036.25604374218,851784,6852,2.10223099741513,16543.6262336576,6.53561106818897,5148714
"08-14-2020",84000046,"US","USA",840,"46","South Dakota","United States",2020-08-15 04:30:23,44.2998,-99.4388,10024,150,8773,1101,1133.09195972686,126014,903,1.49640861931365,14244.3585607562,9.00837988826816,884659
"08-14-2020",84000047,"US","USA",840,"47","Tennessee","United States",2020-08-15 04:30:23,35.7478,-86.6923,130458,1326,91323,37809,1910.3042329863,1812043,5725,1.01641907740422,26533.8531424152,4.38838553404161,6829174
"08-14-2020",84000048,"US","USA",840,"48","Texas","United States",2020-08-15 04:30:23,31.0545,-97.5635,545700,10439,383717,151544,1861.20573470418,4282041,NA,1.86742712716775,14767.7561512961,NA,28995881
"08-14-2020",84000049,"US","USA",840,"49","Utah","United States",2020-08-15 04:30:23,40.15,-111.8624,45976,360,36679,8937,1434.0799224444,589817,2744,0.78301722637898,18397.5273537582,5.96833130328867,3205958
"08-14-2020",84000050,"US","USA",840,"50","Vermont","United States",2020-08-15 04:30:23,44.0459,-72.7107,1501,58,1321,122,240.549112243966,107417,NA,3.86409060626249,17214.5662824184,NA,623989
"08-14-2020",850,"VI","VIR",850,"78","Virgin Islands","United States",2020-08-15 04:30:23,18.3358,-64.8963,704,9,502,193,656.300108140359,11999,NA,1.27840909090909,11186.0014170116,NA,107268
"08-14-2020",84000051,"US","USA",840,"51","Virginia","United States",2020-08-15 04:30:23,37.7693,-78.17,104838,2370,13477,88991,1228.25571590901,1320272,14776,2.26063068734619,15467.9756438946,14.0941261756233,8535519
"08-14-2020",84000053,"US","USA",840,"53","Washington","United States",2020-08-15 04:30:23,47.4009,-121.4905,66989,1780,0,65209,868.547988789862,1015446,6182,2.65350247206641,13335.0002422884,9.34698135744417,7614893
"08-14-2020",84000054,"US","USA",840,"54","West Virginia","United States",2020-08-15 04:30:23,38.4912,-80.9545,8277,157,6144,1976,461.848274723,344700,NA,1.8968225202368,19233.913289479,NA,1792147
"08-14-2020",84000055,"US","USA",840,"55","Wisconsin","United States",2020-08-15 04:30:23,44.2685,-89.6165,64227,1025,54181,9021,1103.09537214162,1113294,5235,1.59590203496972,19120.7663324307,8.15077771030875,5822434
"08-14-2020",84000056,"US","USA",840,"56","Wyoming","United States",2020-08-15 04:30:23,42.756,-107.3025,3183,30,2641,512,549.969849280962,59992,191,0.942507068803016,10365.6271435952,6.00062833804587,578759
