"Date_Published","UID","iso2","iso3","code3","FIPS","Province_State","Country_Region","Last_Update","Latitude","Longitude","Confirmed","Deaths","Recovered","Active","Incident_Rate","People_Tested","People_Hospitalized","Mortality_Rate","Testing_Rate","Hospitalization_Rate","Population"
"02-27-2021",84000022,"US","USA",840,"22","Louisiana","United States",2021-02-28 05:30:29,31.1695,-91.8678,428592,9587,408463,10542,9219.42336012308,NA,NA,NA,119271.320690915,NA,4648794
"02-27-2021",84000023,"US","USA",840,"23","Maine","United States",2021-02-28 05:30:29,44.6939,-69.3819,44493,702,12798,30993,3309.96896322902,NA,NA,NA,120513.654096229,NA,1344212
"02-27-2021",84000024,"US","USA",840,"24","Maryland","United States",2021-02-28 05:30:29,39.0639,-76.8021,381272,7856,9659,363757,6306.51969670906,NA,NA,NA,129815.752735838,NA,6045680
"02-27-2021",84000025,"US","USA",840,"25","Massachusetts","United States",2021-02-28 05:30:29,42.2302,-71.5301,579680,16067,494740,68873,8410.29739123799,NA,NA,NA,233667.217845244,NA,6892503
"02-27-2021",84000026,"US","USA",840,"26","Michigan","United States",2021-02-28 05:30:29,43.3266,-84.5361,645550,16508,541258,87784,6463.99562945579,NA,NA,NA,103039.084268454,NA,9986857
"02-27-2021",84000027,"US","USA",840,"27","Minnesota","United States",2021-02-28 05:30:29,45.6945,-93.9002,483790,6543,469959,7288,8578.39660460115,NA,NA,NA,122200.774802328,NA,5639632
"02-27-2021",84000028,"US","USA",840,"28","Mississippi","United States",2021-02-28 05:30:29,32.7416,-89.6787,294091,6669,273437,13985,9881.59530991224,NA,NA,NA,58138.1174128043,NA,2976149
"02-27-2021",84000029,"US","USA",840,"29","Missouri","United States",2021-02-28 05:30:29,38.4561,-92.2884,562624,8282,0,554342,8062.09050436111,NA,NA,NA,72877.7918046452,NA,6137428
"02-27-2021",84000030,"US","USA",840,"30","Montana","United States",2021-02-28 05:30:29,46.9219,-110.4544,99837,1356,96724,1757,9341.22895493732,NA,NA,NA,100948.37281456,NA,1068778
"02-27-2021",84000031,"US","USA",840,"31","Nebraska","United States",2021-02-28 05:30:29,41.1254,-98.2681,200720,2082,154339,44299,10376.3011732789,NA,NA,NA,122317.835740961,NA,1934408
"02-27-2021",84000032,"US","USA",840,"32","Nevada","United States",2021-02-28 05:30:29,38.3135,-117.0554,293488,4957,0,288531,9528.34856416363,NA,NA,NA,88064.0136408676,NA,3080156
"02-27-2021",84000033,"US","USA",840,"33","New Hampshire","United States",2021-02-28 05:30:29,43.4525,-71.5639,75166,1170,71324,2672,5528.08648308354,NA,NA,NA,106764.231516844,NA,1359711
"02-27-2021",84000034,"US","USA",840,"34","New Jersey","United States",2021-02-28 05:30:29,40.2989,-74.521,786967,23238,0,763729,8860.0559096349,NA,NA,NA,119959.705883346,NA,8882190
"02-27-2021",84000035,"US","USA",840,"35","New Mexico","United States",2021-02-28 05:30:29,34.8405,-106.2485,184888,3700,141833,39355,8817.50490860247,NA,NA,NA,127314.387582392,NA,2096829
"02-27-2021",84000036,"US","USA",840,"36","New York","United States",2021-02-28 05:30:29,42.1657,-74.9481,1636040,47498,0,1588542,8409.97697028323,NA,NA,NA,194479.535134981,NA,19453561
"02-27-2021",84000037,"US","USA",840,"37","North Carolina","United States",2021-02-28 05:30:29,35.6301,-79.8064,858548,11212,0,847336,8185.93748867763,NA,NA,NA,98426.1853738014,NA,10488084
"02-27-2021",84000038,"US","USA",840,"38","North Dakota","United States",2021-02-28 05:30:29,47.5289,-99.784,99780,1475,97678,627,13093.4228448604,NA,NA,NA,184904.377859019,NA,762062
"02-27-2021",580,"MP","MNP",580,"69","Northern Mariana Islands","United States",2021-02-28 05:30:29,15.0979,145.6739,143,2,29,112,259.321050340926,NA,NA,NA,31865.6608153199,NA,55144
"02-27-2021",84000039,"US","USA",840,"39","Ohio","United States",2021-02-28 05:30:29,40.3888,-82.7649,966154,18301,907410,40443,8265.42676510595,NA,NA,NA,85501.2533043605,NA,11689100
"02-27-2021",84000040,"US","USA",840,"40","Oklahoma","United States",2021-02-28 05:30:29,35.5653,-96.9289,423802,4379,406494,12929,10710.2629764029,NA,NA,NA,88669.6162291814,NA,3956971
"02-27-2021",84000041,"US","USA",840,"41","Oregon","United States",2021-02-28 05:30:29,44.572,-122.0709,155315,2208,0,153107,3682.42495916649,NA,NA,NA,84503.1352120817,NA,4217737
"02-27-2021",84000042,"US","USA",840,"42","Pennsylvania","United States",2021-02-28 05:30:29,40.5908,-77.2098,931531,23895,836727,70909,7276.45524457176,NA,NA,NA,81071.6912817219,NA,12801989
"02-27-2021",630,"PR","PRI",630,"72","Puerto Rico","United States",2021-02-28 05:30:29,18.2208,-66.5901,100044,2032,90738,7274,3132.54807755533,NA,NA,NA,12713.0526593969,NA,3193694
"02-27-2021",84000044,"US","USA",840,"44","Rhode Island","United States",2021-02-28 05:30:29,41.6809,-71.5118,125622,2502,0,123120,11858.2806050062,NA,NA,NA,280229.402441661,NA,1059361
"02-27-2021",84000045,"US","USA",840,"45","South Carolina","United States",2021-02-28 05:30:29,33.8569,-80.945,515072,8498,230793,275781,10003.8961185259,NA,NA,NA,97120.5625327023,NA,5148714
"02-27-2021",84000046,"US","USA",840,"46","South Dakota","United States",2021-02-28 05:30:29,44.2998,-99.4388,112293,1886,108497,1910,12693.3654662418,NA,NA,NA,47705.0479337236,NA,884659
"02-27-2021",84000047,"US","USA",840,"47","Tennessee","United States",2021-02-28 05:30:29,35.7478,-86.6923,773887,11393,748739,13755,11332.0732492685,NA,NA,NA,100961.741493188,NA,6829174
"02-27-2021",84000048,"US","USA",840,"48","Texas","United States",2021-02-28 05:30:29,31.0545,-97.5635,2649363,43519,2417585,188259,9137.03225640911,NA,NA,NA,67211.90158009,NA,28995881
"02-27-2021",84000049,"US","USA",840,"49","Utah","United States",2021-02-28 05:30:29,40.15,-111.8624,370770,1929,351396,17445,11565.0298600294,NA,NA,NA,88825.4306513061,NA,3205958
"02-27-2021",84000050,"US","USA",840,"50","Vermont","United States",2021-02-28 05:30:29,44.0459,-72.7107,15098,204,12436,2458,2419.5939351495,NA,NA,NA,169827.67324424,NA,623989
"02-27-2021",850,"VI","VIR",850,"78","Virgin Islands","United States",2021-02-28 05:30:29,18.3358,-64.8963,2646,25,2511,110,2466.71887235709,NA,NA,NA,44627.4751090726,NA,107268
"02-27-2021",84000051,"US","USA",840,"51","Virginia","United States",2021-02-28 05:30:29,37.7693,-78.17,574314,8382,0,565932,6728.51879305757,NA,NA,NA,68876.8896185458,NA,8535519
"02-27-2021",84000053,"US","USA",840,"53","Washington","United States",2021-02-28 05:30:29,47.4009,-121.4905,339773,4956,0,334817,4461.95370046565,NA,NA,NA,68463.5227310482,NA,7614893
"02-27-2021",84000054,"US","USA",840,"54","West Virginia","United States",2021-02-28 05:30:29,38.4912,-80.9545,131580,2297,121797,7486,7342.03165253743,NA,NA,NA,122444.643212861,NA,1792147
"02-27-2021",84000055,"US","USA",840,"55","Wisconsin","United States",2021-02-28 05:30:29,44.2685,-89.6165,616886,7014,548884,60988,10594.9848465436,NA,NA,NA,118280.980084961,NA,5822434
"02-27-2021",84000056,"US","USA",840,"56","Wyoming","United States",2021-02-28 05:30:29,42.756,-107.3025,54350,671,52998,681,9390.78269193222,NA,NA,NA,110014.012741055,NA,578759
