"Date_Published","UID","iso2","iso3","code3","FIPS","Province_State","Country_Region","Last_Update","Latitude","Longitude","Confirmed","Deaths","Recovered","Active","Incident_Rate","People_Tested","People_Hospitalized","Mortality_Rate","Testing_Rate","Hospitalization_Rate","Population"
"03-23-2021",316,"GU","GUM",316,"66","Guam","United States",2021-03-24 05:31:13,13.4443,144.7937,7789,134,0,7655,4742.76772068271,NA,NA,NA,77672.6400331245,NA,164229
"03-23-2021",84000015,"US","USA",840,"15","Hawaii","United States",2021-03-24 05:31:13,21.0943,-157.4983,29916,454,0,29462,2064.87592098721,NA,NA,NA,86264.648216788,NA,1415872
"03-23-2021",84000016,"US","USA",840,"16","Idaho","United States",2021-03-24 05:31:13,44.2405,-114.4788,178119,1951,0,176168,9967.12486675079,NA,NA,NA,37283.9823957159,NA,1787065
"03-23-2021",84000017,"US","USA",840,"17","Illinois","United States",2021-03-24 05:31:13,40.3495,-88.9861,1224804,23391,0,1201413,9665.57213836906,NA,NA,NA,155276.783029053,NA,12671821
"03-23-2021",84000018,"US","USA",840,"18","Indiana","United States",2021-03-24 05:31:13,39.8494,-86.2583,679079,12959,0,666120,10087.0010319034,NA,NA,NA,128678.70162869,NA,6732219
"03-23-2021",84000019,"US","USA",840,"19","Iowa","United States",2021-03-24 05:31:13,42.0115,-93.2105,346984,5683,0,341301,10997.6640771837,NA,NA,NA,42899.1432836672,NA,3155070
"03-23-2021",84000020,"US","USA",840,"20","Kansas","United States",2021-03-24 05:31:13,38.5266,-96.7265,301927,4806,0,297121,10363.6957773862,NA,NA,NA,44696.0059918018,NA,2913314
"03-23-2021",84000021,"US","USA",840,"21","Kentucky","United States",2021-03-24 05:31:13,37.6681,-84.6701,421999,5814,0,416185,9445.61072397196,NA,NA,NA,91796.0423692602,NA,4467673
"03-23-2021",84000022,"US","USA",840,"22","Louisiana","United States",2021-03-24 05:31:13,31.1695,-91.8678,441771,10037,0,431734,9502.91624021198,NA,NA,NA,127371.443002207,NA,4648794
"03-23-2021",84000023,"US","USA",840,"23","Maine","United States",2021-03-24 05:31:13,44.6939,-69.3819,48773,731,0,48042,3628.37112003166,NA,NA,NA,127163.721198739,NA,1344212
"03-23-2021",84000024,"US","USA",840,"24","Maryland","United States",2021-03-24 05:31:13,39.0639,-76.8021,401427,8195,0,393232,6639.89824138889,NA,NA,NA,140794.600441968,NA,6045680
"03-23-2021",84000025,"US","USA",840,"25","Massachusetts","United States",2021-03-24 05:31:13,42.2302,-71.5301,617695,16915,0,600780,8961.83868182575,NA,NA,NA,261814.626703826,NA,6892503
"03-23-2021",84000026,"US","USA",840,"26","Michigan","United States",2021-03-24 05:31:13,43.3266,-84.5361,701378,16932,0,684446,7023.01034249314,NA,NA,NA,111750.673910721,NA,9986857
"03-23-2021",84000027,"US","USA",840,"27","Minnesota","United States",2021-03-24 05:31:13,45.6945,-93.9002,507231,6857,0,500374,8994.04429225169,NA,NA,NA,132449.386768498,NA,5639632
"03-23-2021",84000028,"US","USA",840,"28","Mississippi","United States",2021-03-24 05:31:13,32.7416,-89.6787,303238,6977,0,296261,10188.938793051,NA,NA,NA,61095.7986310497,NA,2976149
"03-23-2021",84000029,"US","USA",840,"29","Missouri","United States",2021-03-24 05:31:13,38.4561,-92.2884,576071,8773,0,567298,9386.19565068625,NA,NA,NA,77477.5198992151,NA,6137428
"03-23-2021",84000030,"US","USA",840,"30","Montana","United States",2021-03-24 05:31:13,46.9219,-110.4544,103452,1419,0,102033,9679.46570756509,NA,NA,NA,109623.513957061,NA,1068778
"03-23-2021",84000031,"US","USA",840,"31","Nebraska","United States",2021-03-24 05:31:13,41.1254,-98.2681,206707,2137,0,204570,10685.8015475536,NA,NA,NA,130510.368029909,NA,1934408
"03-23-2021",84000032,"US","USA",840,"32","Nevada","United States",2021-03-24 05:31:13,38.3135,-117.0554,301481,5188,0,296293,9787.84840767805,NA,NA,NA,93814.8587279346,NA,3080156
"03-23-2021",84000033,"US","USA",840,"33","New Hampshire","United States",2021-03-24 05:31:13,43.4525,-71.5639,81132,1218,0,79914,5966.85619223497,NA,NA,NA,117033.399009054,NA,1359711
"03-23-2021",84000034,"US","USA",840,"34","New Jersey","United States",2021-03-24 05:31:13,40.2989,-74.521,873840,24242,0,849598,9838.11424885079,NA,NA,NA,131115.355559834,NA,8882190
"03-23-2021",84000035,"US","USA",840,"35","New Mexico","United States",2021-03-24 05:31:13,34.8405,-106.2485,190064,3903,0,186161,9064.35384096652,NA,NA,NA,139560.06903758,NA,2096829
"03-23-2021",84000036,"US","USA",840,"36","New York","United States",2021-03-24 05:31:13,42.1657,-74.9481,1788874,49462,0,1739412,9195.61205272392,NA,NA,NA,220786.662143759,NA,19453561
"03-23-2021",84000037,"US","USA",840,"37","North Carolina","United States",2021-03-24 05:31:13,35.6301,-79.8064,899164,11854,0,887310,8573.1960194064,NA,NA,NA,97839.2621569392,NA,10488084
"03-23-2021",84000038,"US","USA",840,"38","North Dakota","United States",2021-03-24 05:31:13,47.5289,-99.784,101865,1494,0,100371,13367.0226307046,NA,NA,NA,190221.924200393,NA,762062
"03-23-2021",580,"MP","MNP",580,"69","Northern Mariana Islands","United States",2021-03-24 05:31:13,15.0979,145.6739,158,2,0,156,286.522559117946,NA,NA,NA,31811.2577977659,NA,55144
"03-23-2021",84000039,"US","USA",840,"39","Ohio","United States",2021-03-24 05:31:13,40.3888,-82.7649,1002822,18783,0,984039,8579.1207193026,NA,NA,NA,91746.3791053204,NA,11689100
"03-23-2021",84000040,"US","USA",840,"40","Oklahoma","United States",2021-03-24 05:31:13,35.5653,-96.9289,436929,4788,0,432141,11009.2795726832,NA,NA,NA,93214.9111024569,NA,3956971
"03-23-2021",84000041,"US","USA",840,"41","Oregon","United States",2021-03-24 05:31:13,44.572,-122.0709,162016,2367,0,159649,3841.3016269151,NA,NA,NA,96580.1329006526,NA,4217737
"03-23-2021",84000042,"US","USA",840,"42","Pennsylvania","United States",2021-03-24 05:31:13,40.5908,-77.2098,994694,24817,0,969877,7757.0836844181,NA,NA,NA,88405.7781958725,NA,12801989
"03-23-2021",630,"PR","PRI",630,"72","Puerto Rico","United States",2021-03-24 05:31:13,18.2208,-66.5901,104888,2100,0,102788,3284.22196991947,NA,NA,NA,0,NA,3193694
"03-23-2021",84000044,"US","USA",840,"44","Rhode Island","United States",2021-03-24 05:31:13,41.6809,-71.5118,134336,2606,0,131730,12680.851947542,NA,NA,NA,317356.123172365,NA,1059361
"03-23-2021",84000045,"US","USA",840,"45","South Carolina","United States",2021-03-24 05:31:13,33.8569,-80.945,542912,9030,0,533882,10544.6136646937,NA,NA,NA,106355.489933991,NA,5148714
"03-23-2021",84000046,"US","USA",840,"46","South Dakota","United States",2021-03-24 05:31:13,44.2998,-99.4388,116100,1923,0,114177,13123.7007705794,NA,NA,NA,80591.8438630026,NA,884659
"03-23-2021",84000047,"US","USA",840,"47","Tennessee","United States",2021-03-24 05:31:13,35.7478,-86.6923,803104,11747,0,791357,11759.8995134697,NA,NA,NA,103892.666960895,NA,6829174
"03-23-2021",84000048,"US","USA",840,"48","Texas","United States",2021-03-24 05:31:13,31.0545,-97.5635,2762270,47527,0,2714743,9526.42204594508,NA,NA,NA,71713.1409112901,NA,28995881
"03-23-2021",84000049,"US","USA",840,"49","Utah","United States",2021-03-24 05:31:13,40.15,-111.8624,382171,2077,0,380094,11920.6489916587,NA,NA,NA,94102.1685249776,NA,3205958
"03-23-2021",84000050,"US","USA",840,"50","Vermont","United States",2021-03-24 05:31:13,44.0459,-72.7107,17933,220,0,17713,2873.9288673358,NA,NA,NA,201202.264783514,NA,623989
"03-23-2021",850,"VI","VIR",850,"78","Virgin Islands","United States",2021-03-24 05:31:13,18.3358,-64.8963,2767,25,0,2742,2579.52045344371,NA,NA,NA,46712.9059924675,NA,107268
"03-23-2021",84000051,"US","USA",840,"51","Virginia","United States",2021-03-24 05:31:13,37.7693,-78.17,607234,10137,0,597097,7114.20125712332,NA,NA,NA,74096.3496185762,NA,8535519
"03-23-2021",84000053,"US","USA",840,"53","Washington","United States",2021-03-24 05:31:13,47.4009,-121.4905,356536,5186,0,351350,4682.08811338518,NA,NA,NA,75005.4268654858,NA,7614893
"03-23-2021",84000054,"US","USA",840,"54","West Virginia","United States",2021-03-24 05:31:13,38.4912,-80.9545,138429,2613,0,135816,7724.19896358948,NA,NA,NA,133508.969967307,NA,1792147
"03-23-2021",84000055,"US","USA",840,"55","Wisconsin","United States",2021-03-24 05:31:13,44.2685,-89.6165,629787,7240,0,622547,10816.5588480694,NA,NA,NA,127336.230861526,NA,5822434
"03-23-2021",84000056,"US","USA",840,"56","Wyoming","United States",2021-03-24 05:31:13,42.756,-107.3025,55799,695,0,55104,9641.14596922035,NA,NA,NA,116223.678595063,NA,578759
