"Date_Published","UID","iso2","iso3","code3","FIPS","Province_State","Country_Region","Last_Update","Latitude","Longitude","Confirmed","Deaths","Recovered","Active","Incident_Rate","People_Tested","People_Hospitalized","Mortality_Rate","Testing_Rate","Hospitalization_Rate","Population"
"05-11-2021",84000011,"US","USA",840,"11","District of Columbia","United States",2021-05-12 04:31:06,38.8974,-77.0268,48282,1113,0,47169,6841.24242471474,NA,NA,NA,220229.004929515,NA,705749
"05-11-2021",84000012,"US","USA",840,"12","Florida","United States",2021-05-12 04:31:06,27.7663,-81.6868,2275365,35831,0,2239534,10594.0630523598,NA,NA,NA,108129.301518125,NA,21477737
"05-11-2021",84000013,"US","USA",840,"13","Georgia","United States",2021-05-12 04:31:06,33.0406,-83.6431,1111376,20391,0,1090985,10467.4740753948,NA,NA,NA,79903.5415655946,NA,10617423
"05-11-2021",84099999,"US","USA",840,"99999","Grand Princess","United States",2021-05-12 04:31:06,NA,NA,103,3,0,100,NA,NA,NA,NA,NA,NA,NA
"05-11-2021",316,"GU","GUM",316,"66","Guam","United States",2021-05-12 04:31:06,13.4443,144.7937,8044,139,0,7905,4898.03871423439,NA,NA,NA,89487.2403777652,NA,164229
"05-11-2021",84000015,"US","USA",840,"15","Hawaii","United States",2021-05-12 04:31:06,21.0943,-157.4983,34870,488,0,34382,2462.79324684717,NA,NA,NA,106364.205238892,NA,1415872
"05-11-2021",84000016,"US","USA",840,"16","Idaho","United States",2021-05-12 04:31:06,44.2405,-114.4788,189361,2058,0,187303,10596.2010335382,NA,NA,NA,40130.9409562607,NA,1787065
"05-11-2021",84000017,"US","USA",840,"17","Illinois","United States",2021-05-12 04:31:06,40.3495,-88.9861,1357843,24617,0,1333226,10715.452814556,NA,NA,NA,184573.819342934,NA,12671821
"05-11-2021",84000018,"US","USA",840,"18","Indiana","United States",2021-05-12 04:31:06,39.8494,-86.2583,730969,13434,0,717535,10857.7721550651,NA,NA,NA,149067.506568042,NA,6732219
"05-11-2021",84000019,"US","USA",840,"19","Iowa","United States",2021-05-12 04:31:06,42.0115,-93.2105,368192,5989,0,362203,11669.8520159616,NA,NA,NA,45731.9171999353,NA,3155070
"05-11-2021",84000020,"US","USA",840,"20","Kansas","United States",2021-05-12 04:31:06,38.5266,-96.7265,312401,5017,0,307384,10723.2176140299,NA,NA,NA,47678.8976402818,NA,2913314
"05-11-2021",84000021,"US","USA",840,"21","Kentucky","United States",2021-05-12 04:31:06,37.6681,-84.6701,449864,6620,0,443244,10069.3134882522,NA,NA,NA,116247.63047788,NA,4467673
"05-11-2021",84000022,"US","USA",840,"22","Louisiana","United States",2021-05-12 04:31:06,31.1695,-91.8678,463517,10451,0,453066,9970.69347447962,NA,NA,NA,142188.275066609,NA,4648794
"05-11-2021",84000023,"US","USA",840,"23","Maine","United States",2021-05-12 04:31:06,44.6939,-69.3819,64457,797,0,63660,4795.15136005333,NA,NA,NA,159949.472255864,NA,1344212
"05-11-2021",84000024,"US","USA",840,"24","Maryland","United States",2021-05-12 04:31:06,39.0639,-76.8021,453800,8870,0,444930,7506.18623546069,NA,NA,NA,164578.608196266,NA,6045680
"05-11-2021",84000025,"US","USA",840,"25","Massachusetts","United States",2021-05-12 04:31:06,42.2302,-71.5301,698427,17698,0,680729,10133.1403120173,NA,NA,NA,319166.346391144,NA,6892503
"05-11-2021",84000026,"US","USA",840,"26","Michigan","United States",2021-05-12 04:31:06,43.3266,-84.5361,967611,19513,0,948098,9688.84404773194,NA,NA,NA,132318.075646823,NA,9986857
"05-11-2021",84000027,"US","USA",840,"27","Minnesota","United States",2021-05-12 04:31:06,45.6945,-93.9002,589527,7333,0,582194,10453.2884415153,NA,NA,NA,155634.445651773,NA,5639632
"05-11-2021",84000028,"US","USA",840,"28","Mississippi","United States",2021-05-12 04:31:06,32.7416,-89.6787,313942,7240,0,306702,10548.5982052646,NA,NA,NA,64215.9045128453,NA,2976149
"05-11-2021",84000029,"US","USA",840,"29","Missouri","United States",2021-05-12 04:31:06,38.4561,-92.2884,597754,9244,0,588510,9739.48696424626,NA,NA,NA,87641.4517612264,NA,6137428
"05-11-2021",84000030,"US","USA",840,"30","Montana","United States",2021-05-12 04:31:06,46.9219,-110.4544,110107,1593,0,108514,10302.1394527208,NA,NA,NA,125074.150104138,NA,1068778
"05-11-2021",84000031,"US","USA",840,"31","Nebraska","United States",2021-05-12 04:31:06,41.1254,-98.2681,221911,2247,0,219664,11471.7784459121,NA,NA,NA,149706.318418865,NA,1934408
"05-11-2021",84000032,"US","USA",840,"32","Nevada","United States",2021-05-12 04:31:06,38.3135,-117.0554,319250,5509,0,313741,10364.7347731738,NA,NA,NA,105822.497302085,NA,3080156
"05-11-2021",84000033,"US","USA",840,"33","New Hampshire","United States",2021-05-12 04:31:06,43.4525,-71.5639,96933,1318,0,95615,7128.94137062949,NA,NA,NA,140708.062227929,NA,1359711
"05-11-2021",84000034,"US","USA",840,"34","New Jersey","United States",2021-05-12 04:31:06,40.2989,-74.521,1008607,25841,0,982766,11355.3864531157,NA,NA,NA,156838.606244631,NA,8882190
"05-11-2021",84000035,"US","USA",840,"35","New Mexico","United States",2021-05-12 04:31:06,34.8405,-106.2485,200037,4108,0,195929,9539.97679352966,NA,NA,NA,160037.847626106,NA,2096829
"05-11-2021",84000036,"US","USA",840,"36","New York","United States",2021-05-12 04:31:06,42.1657,-74.9481,2075539,52770,0,2022769,10669.1983025627,NA,NA,NA,272135.816162398,NA,19453561
"05-11-2021",84000037,"US","USA",840,"37","North Carolina","United States",2021-05-12 04:31:06,35.6301,-79.8064,984950,12801,0,972149,9391.13378573246,NA,NA,NA,110656.150351199,NA,10488084
"05-11-2021",84000038,"US","USA",840,"38","North Dakota","United States",2021-05-12 04:31:06,47.5289,-99.784,108652,1532,0,107120,14257.6325810761,NA,NA,NA,201712.983982931,NA,762062
"05-11-2021",580,"MP","MNP",580,"69","Northern Mariana Islands","United States",2021-05-12 04:31:06,15.0979,145.6739,170,2,0,168,308.283766139562,NA,NA,NA,31811.2577977659,NA,55144
"05-11-2021",84000039,"US","USA",840,"39","Ohio","United States",2021-05-12 04:31:06,40.3888,-82.7649,1085733,19441,0,1066292,9288.42254750152,NA,NA,NA,108730.552394966,NA,11689100
"05-11-2021",84000040,"US","USA",840,"40","Oklahoma","United States",2021-05-12 04:31:06,35.5653,-96.9289,450400,6832,0,443568,11382.4437934976,NA,NA,NA,101793.846859125,NA,3956971
"05-11-2021",84000041,"US","USA",840,"41","Oregon","United States",2021-05-12 04:31:06,44.572,-122.0709,192416,2549,0,189867,4562.06728869059,NA,NA,NA,114714.241309973,NA,4217737
"05-11-2021",84000042,"US","USA",840,"42","Pennsylvania","United States",2021-05-12 04:31:06,40.5908,-77.2098,1178083,26574,0,1151509,9202.34347959524,NA,NA,NA,104807.07333837,NA,12801989
"05-11-2021",630,"PR","PRI",630,"72","Puerto Rico","United States",2021-05-12 04:31:06,18.2208,-66.5901,135726,2384,0,133342,4249.81228633676,NA,NA,NA,13015.1479759802,NA,3193694
"05-11-2021",84000044,"US","USA",840,"44","Rhode Island","United States",2021-05-12 04:31:06,41.6809,-71.5118,150097,2694,0,147403,14168.6356209073,NA,NA,NA,389907.217652906,NA,1059361
"05-11-2021",84000045,"US","USA",840,"45","South Carolina","United States",2021-05-12 04:31:06,33.8569,-80.945,585219,9596,0,575623,11366.3139960775,NA,NA,NA,121575.640053031,NA,5148714
"05-11-2021",84000046,"US","USA",840,"46","South Dakota","United States",2021-05-12 04:31:06,44.2998,-99.4388,123435,1981,0,121454,13952.8338037594,NA,NA,NA,89130.5011309442,NA,884659
"05-11-2021",84000047,"US","USA",840,"47","Tennessee","United States",2021-05-12 04:31:06,35.7478,-86.6923,854918,12292,0,842626,12518.6149891627,NA,NA,NA,114010.288799202,NA,6829174
"05-11-2021",84000048,"US","USA",840,"48","Texas","United States",2021-05-12 04:31:06,31.0545,-97.5635,2920043,50719,0,2869324,10070.544157634,NA,NA,NA,81365.5567147624,NA,28995881
"05-11-2021",84000049,"US","USA",840,"49","Utah","United States",2021-05-12 04:31:06,40.15,-111.8624,400783,2236,0,398547,12501.1930911135,NA,NA,NA,104268.614872684,NA,3205958
"05-11-2021",84000050,"US","USA",840,"50","Vermont","United States",2021-05-12 04:31:06,44.0459,-72.7107,23606,251,0,23355,3783.07950941443,NA,NA,NA,260855.720213017,NA,623989
"05-11-2021",850,"VI","VIR",850,"78","Virgin Islands","United States",2021-05-12 04:31:06,18.3358,-64.8963,3233,27,0,3206,3013.94637729798,NA,NA,NA,99202.9309766193,NA,107268
"05-11-2021",84000051,"US","USA",840,"51","Virginia","United States",2021-05-12 04:31:06,37.7693,-78.17,667586,10919,0,656667,7821.27015357824,NA,NA,NA,84133.4311364078,NA,8535519
"05-11-2021",84000053,"US","USA",840,"53","Washington","United States",2021-05-12 04:31:06,47.4009,-121.4905,416930,5593,0,411337,5475.19183788925,NA,NA,NA,88197.1814968378,NA,7614893
"05-11-2021",84000054,"US","USA",840,"54","West Virginia","United States",2021-05-12 04:31:06,38.4912,-80.9545,156875,2734,0,154141,8753.46721000007,NA,NA,NA,157856.861072222,NA,1792147
"05-11-2021",84000055,"US","USA",840,"55","Wisconsin","United States",2021-05-12 04:31:06,44.2685,-89.6165,666974,7666,0,659308,11455.243631787,NA,NA,NA,145183.801138836,NA,5822434
"05-11-2021",84000056,"US","USA",840,"56","Wyoming","United States",2021-05-12 04:31:06,42.756,-107.3025,58835,712,0,58123,10165.7166454431,NA,NA,NA,127324.845056405,NA,578759
