"Date_Published","UID","iso2","iso3","code3","FIPS","Province_State","Country_Region","Last_Update","Latitude","Longitude","Confirmed","Deaths","Recovered","Active","Incident_Rate","People_Tested","People_Hospitalized","Mortality_Rate","Testing_Rate","Hospitalization_Rate","Population"
"12-18-2020",84000021,"US","USA",840,"21","Kentucky","United States",2020-12-19 05:30:27,37.6681,-84.6701,237189,2344,33665,201180,5309.00538154874,NA,NA,NA,66893.4140882737,NA,4467673
"12-18-2020",84000022,"US","USA",840,"22","Louisiana","United States",2020-12-19 05:30:27,31.1695,-91.8678,282434,6994,232725,42715,6075.42515327631,NA,NA,NA,84441.5562401776,NA,4648794
"12-18-2020",84000023,"US","USA",840,"23","Maine","United States",2020-12-19 05:30:27,44.6939,-69.3819,18337,281,10744,7312,1364.14494142293,NA,NA,NA,76300.4645100624,NA,1344212
"12-18-2020",84000024,"US","USA",840,"24","Maryland","United States",2020-12-19 05:30:27,39.0639,-76.8021,246553,5358,9064,232131,4078.16821267417,NA,NA,NA,86097.0808908179,NA,6045680
"12-18-2020",84000025,"US","USA",840,"25","Massachusetts","United States",2020-12-19 05:30:27,42.2302,-71.5301,314926,11610,206843,96473,4569.10936418889,NA,NA,NA,145197.847574386,NA,6892503
"12-18-2020",84000026,"US","USA",840,"26","Michigan","United States",2020-12-19 05:30:27,43.3266,-84.5361,491875,11868,236369,243638,4925.2232208792,NA,NA,NA,76485.20450428,NA,9986857
"12-18-2020",84000027,"US","USA",840,"27","Minnesota","United States",2020-12-19 05:30:27,45.6945,-93.9002,391889,4782,360868,26239,6948.83992430712,NA,NA,NA,87309.3669941585,NA,5639632
"12-18-2020",84000028,"US","USA",840,"28","Mississippi","United States",2020-12-19 05:30:27,32.7416,-89.6787,190411,4354,148466,37591,6397.89876111714,NA,NA,NA,42674.9803185257,NA,2976149
"12-18-2020",84000029,"US","USA",840,"29","Missouri","United States",2020-12-19 05:30:27,38.4561,-92.2884,398000,5009,0,392991,6016.21721672336,NA,NA,NA,55915.7842666342,NA,6137428
"12-18-2020",84000030,"US","USA",840,"30","Montana","United States",2020-12-19 05:30:27,46.9219,-110.4544,75992,854,65873,9265,7110.17629479649,NA,NA,NA,69967.9446994605,NA,1068778
"12-18-2020",84000031,"US","USA",840,"31","Nebraska","United States",2020-12-19 05:30:27,41.1254,-98.2681,154745,1470,88176,65099,7999.60504712553,NA,NA,NA,83197.805219995,NA,1934408
"12-18-2020",84000032,"US","USA",840,"32","Nevada","United States",2020-12-19 05:30:27,38.3135,-117.0554,199257,2706,0,196551,6469.05546342458,NA,NA,NA,62206.199945717,NA,3080156
"12-18-2020",84000033,"US","USA",840,"33","New Hampshire","United States",2020-12-19 05:30:27,43.4525,-71.5639,35712,638,27459,7615,2571.13460139691,NA,NA,NA,69848.4457358954,NA,1359711
"12-18-2020",84000034,"US","USA",840,"34","New Jersey","United States",2020-12-19 05:30:27,40.2989,-74.521,466320,18124,50629,397567,4764.88343527891,NA,NA,NA,79886.8860044651,NA,8882190
"12-18-2020",84000035,"US","USA",840,"35","New Mexico","United States",2020-12-19 05:30:27,34.8405,-106.2485,127500,2128,52137,73235,6080.61029297096,NA,NA,NA,86287.1030494141,NA,2096829
"12-18-2020",84000036,"US","USA",840,"36","New York","United States",2020-12-19 05:30:27,42.1657,-74.9481,837711,36199,94057,707455,4257.14346077821,NA,NA,NA,117867.52564222,NA,19453561
"12-18-2020",84000037,"US","USA",840,"37","North Carolina","United States",2020-12-19 05:30:27,35.6301,-79.8064,466104,6125,365273,94706,4444.12916601354,NA,NA,NA,59750.9230475271,NA,10488084
"12-18-2020",84000038,"US","USA",840,"38","North Dakota","United States",2020-12-19 05:30:27,47.5289,-99.784,89554,1225,85271,3058,11751.5372764946,NA,NA,NA,156635.02444683,NA,762062
"12-18-2020",580,"MP","MNP",580,"69","Northern Mariana Islands","United States",2020-12-19 05:30:27,15.0979,145.6739,115,2,29,84,208.544900623821,NA,NA,NA,31814.8846656028,NA,55144
"12-18-2020",84000039,"US","USA",840,"39","Ohio","United States",2020-12-19 05:30:27,40.3888,-82.7649,605862,11283,430621,163958,5183.13642624325,NA,NA,NA,61399.6287139301,NA,11689100
"12-18-2020",84000040,"US","USA",840,"40","Oklahoma","United States",2020-12-19 05:30:27,35.5653,-96.9289,251821,2161,217534,32126,6362.44238332806,NA,NA,NA,61760.5486620953,NA,3956971
"12-18-2020",84000041,"US","USA",840,"41","Oregon","United States",2020-12-19 05:30:27,44.572,-122.0709,100308,1304,5870,93134,2378.24217109791,NA,NA,NA,57277.2555519702,NA,4217737
"12-18-2020",84000042,"US","USA",840,"42","Pennsylvania","United States",2020-12-19 05:30:27,40.5908,-77.2098,544116,13549,323193,207374,4250.24580164848,NA,NA,NA,28570.0058014423,NA,12801989
"12-18-2020",630,"PR","PRI",630,"72","Puerto Rico","United States",2020-12-19 05:30:27,18.2208,-66.5901,66132,1333,55628,9171,2070.70558419185,NA,NA,NA,11651.2101660334,NA,3193694
"12-18-2020",84000044,"US","USA",840,"44","Rhode Island","United States",2020-12-19 05:30:27,41.6809,-71.5118,77812,1734,4761,71317,7345.1826148027,NA,NA,NA,171552.473613811,NA,1059361
"12-18-2020",84000045,"US","USA",840,"45","South Carolina","United States",2020-12-19 05:30:27,33.8569,-80.945,267076,4872,133902,128302,5187.23704598857,NA,NA,NA,55254.4771373978,NA,5148714
"12-18-2020",84000046,"US","USA",840,"46","South Dakota","United States",2020-12-19 05:30:27,44.2998,-99.4388,93772,1329,83670,8773,10599.7904277241,NA,NA,NA,40531.5494444752,NA,884659
"12-18-2020",84000047,"US","USA",840,"47","Tennessee","United States",2020-12-19 05:30:27,35.7478,-86.6923,503651,5960,418724,78967,7374.99147041795,NA,NA,NA,76097.8999802904,NA,6829174
"12-18-2020",84000048,"US","USA",840,"48","Texas","United States",2020-12-19 05:30:27,31.0545,-97.5635,1570908,25736,1245339,299833,5411.22375278061,NA,NA,NA,43221.1181995125,NA,28995881
"12-18-2020",84000049,"US","USA",840,"49","Utah","United States",2020-12-19 05:30:27,40.15,-111.8624,246562,1140,188846,56576,7690.7432973233,NA,NA,NA,65243.9613993695,NA,3205958
"12-18-2020",84000050,"US","USA",840,"50","Vermont","United States",2020-12-19 05:30:27,44.0459,-72.7107,6243,107,3970,2166,1000.4984062219,NA,NA,NA,102709.502891878,NA,623989
"12-18-2020",850,"VI","VIR",850,"78","Virgin Islands","United States",2020-12-19 05:30:27,18.3358,-64.8963,1900,23,1691,186,1771.26449640154,NA,NA,NA,30585.0766304956,NA,107268
"12-18-2020",84000051,"US","USA",840,"51","Virginia","United States",2020-12-19 05:30:27,37.7693,-78.17,299388,4598,27471,267319,3507.55472514325,NA,NA,NA,44891.0370886644,NA,8535519
"12-18-2020",84000053,"US","USA",840,"53","Washington","United States",2020-12-19 05:30:27,47.4009,-121.4905,220268,3104,0,217164,2892.59481387329,NA,NA,NA,36315.7302407269,NA,7614893
"12-18-2020",84000054,"US","USA",840,"54","West Virginia","United States",2020-12-19 05:30:27,38.4912,-80.9545,69751,1091,46632,22028,3892.03564216551,NA,NA,NA,76839.232495995,NA,1792147
"12-18-2020",84000055,"US","USA",840,"55","Wisconsin","United States",2020-12-19 05:30:27,44.2685,-89.6165,486364,4632,408367,73365,8353.27631021666,NA,NA,NA,85953.4689444311,NA,5822434
"12-18-2020",84000056,"US","USA",840,"56","Wyoming","United States",2020-12-19 05:30:27,42.756,-107.3025,41359,351,38544,2464,7146.15237084866,NA,NA,NA,80128.8619269851,NA,578759
